ref,name,lat,long,local_ref,network,operator,shelter,bench,tactile_paving,wheelchair,departure_board,lit,bin,covered,passenger_information_display,pole,flag,kerb,traffic_sign,advertising,layer,street,crossing
1269322378,Ludlow School,50.8999666,-1.3715676,,,,,,,,,,,,,,,,,,,,
1269322384,Norton Close,50.8999074,-1.3737026,,,,,,,,,,,,,,,,,,,,
1550661777,Highfield Interchange - Extra Stops,50.9369433,-1.3972033,,,,no,no,no,,,,,,,,,,,,,,
1550661779,Highfield Interchange - National Express,50.9359230,-1.3964644,,,,no,yes,yes,,,,,,,,,,,,,,
1556214455,Four Post Hill,50.9096338,-1.4176302,,,,,,,,,,,,,,,,,,,,
1556349862,Shirley Police Station,50.9203913,-1.4310859,,,,yes,,no,,,,,,,,,,,,,,
1746886806,Bitterne Shops,50.9150987,-1.3611610,BA,,,yes,,,,,,,,,,,,,,,,
1746886812,Bitterne Shops,50.9152379,-1.3613445,BD,,,,,,,,,,,,,,,,,,,
1768793600,Jessamine Road,50.9308348,-1.4391180,,,,,,,,,,,,,,,,,,,,
1768793635,Lower Brownhill Road,50.9361132,-1.4527649,,,,,,,,,,,,,,,,,,,,
1768793652,Gemini Close,50.9376859,-1.4493169,,,,,,,,,,,,,,,,,,,,
1768793660,Upper Brownhill Road,50.9374383,-1.4498721,,,,,,,,,,,,,,,,,,,,
1768793677,Lower Brownhill Road,50.9359720,-1.4527434,,,,,,,,,,,,,,,,,,,,
1768793693,Mercury Close,50.9371713,-1.4512320,,,,,,,,,,,,,,,,,,,,
1826948125,Witts Hill Shops,50.9261873,-1.3642042,,,,,,,,,,,,,,,,,,,,
1827469140,Olive Road,50.9388893,-1.4439357,,,,,,,,,,,,,,,,,,,,
1827469142,Lords Hill Centre,50.9419417,-1.4500632,LB,,,,,,,,,,,,,,,,,,,
1827469143,Lords Hill Centre,50.9418504,-1.4503220,LC,,,,,,,,,,,,,,,,,,,
1827478103,Springford Crescent,50.9369138,-1.4304718,,,,,,,,,,,,,,,,,,,,
1827478104,Aldermoor Shops,50.9403162,-1.4292621,,,,,,,,,,,,,,,,,,,,
1827478105,Aldermoor Shops,50.9404996,-1.4301284,,,,,,,,,,,,,,,,,,,,
1827478106,Springford Crescent,50.9364731,-1.4310208,,,,,,,,,,,,,,,,,,,,
1827486726,Crabwood Road,50.9282204,-1.4504320,,,,,,,,,,,,,,,,,,,,
1827486727,Maybush Road,50.9297901,-1.4488240,,,,no,no,,,,,,no,,,,,,,,,
1827486728,Timsbury Drive,50.9287487,-1.4499760,,,,,,,,,,,,,,,,,,,,
1827493061,Mendip Road,50.9225444,-1.4501308,,,,,,,,,,,,,,,,,,,,
1827505156,St Mark's School,50.9159474,-1.4253127,,,,no,,no,,,,,,,,,,,,,,
1827505157,Church Street,50.9219583,-1.4331067,SA,,,no,,no,,,,,,,,,,,,,,
1827505166,Grove Road,50.9175570,-1.4274272,,,,yes,,,,,,,,,,,,,,,,
1827505170,Shirley McDonalds,50.9189326,-1.4289604,,,,,,,,,,,,,,,,,,,,
1827512338,Commercial Road,50.9088064,-1.4061588,HF,,,,,,,,,,,,,,,,,,,
1827512339,Commercial Road,50.9089144,-1.4071027,HE,,,,,,,,,,,,,,,,,,,
1827514155,Henstead Road,50.9122341,-1.4067538,,,,,,,,,,,,,,,,,,,,
1840257280,Park Street,50.9224521,-1.4346859,SD,,,,,,,,,,,,,,,,,,,
1840257283,Park Street,50.9224956,-1.4344137,SB,,,,,,,,,,,,,,,,,,,
1843120362,Fairfax Court,50.9120850,-1.3288149,,,,yes,yes,,,,,,,,,,,,,,,
1843120363,Ellis Road,50.9077825,-1.3290402,,,,,,,,,,,,,,,,,,,,
1843120367,Ellis Road,50.9076276,-1.3291460,,,,,,,,,,,,,,,,,,,,
1843120368,,50.9143227,-1.3308708,,,,no,no,no,,,,,,,,,,,,,,
1843120373,Holcroft Road,50.9093416,-1.3277715,,,,,,,,,,,,,,,,,,,,
1843120374,Holcroft Road,50.9092239,-1.3276598,,,,,,,,,,,,,,,,,,,,
1843120376,Fairfax Court,50.9122273,-1.3292311,,,,yes,,,,,,,,,,,,,,,,
1843120378,,50.9148201,-1.3311021,,,,no,no,no,,,,,,,,,,,,,,
1843130818,Tatwin Crescent,50.9088191,-1.3379179,,,,,,,,,,,,,,,,,,,,
1843130820,Springwell School,50.9074671,-1.3426447,,,,no,no,,,,,,no,,,,,,,,,
1843130822,Medwall Green,50.9079456,-1.3340274,,,,,,,,,,,,,,,,,,,,
1843130823,Medwall Green,50.9087530,-1.3348791,,,,,,,,,,,,,,,,,,,,
1843130825,Byron Road,50.9082695,-1.3400905,,,,,,,,,,,,,,,,,,,,
1843130843,Springwell School,50.9074754,-1.3424871,,,,no,no,,,,,,no,,,,,,,,,
1843130852,Tatwin Crescent,50.9090965,-1.3367351,,,,,,,,,,,,,,,,,,,,
1843130855,Byron Road,50.9081299,-1.3407249,,,,,,,,,,,,,,,,,,,,
1843138511,Tatwin Crescent,50.9068055,-1.3327616,,,,,,,,,,,,,,,,,,,,
1843138514,Dumbleton's Towers,50.9045568,-1.3324922,,,,,,,,,,,,,,,,,,,,
1843138516,Dumbleton's Towers,50.9044013,-1.3319874,,,,,,,,,,,,,,,,,,,,
1843138519,Tatwin Crescent,50.9065989,-1.3327234,,,,,,,,,,,,,,,,,,,,
1843138520,Burgoyne Road,50.9029838,-1.3306904,,,,,,,,,,,,,,,,,,,,
1843138521,Meredith Towers,50.9041314,-1.3298012,,,,,,,,,,,,,,,,,,,,
1853260538,,50.9171674,-1.3442817,,,,,,,,,,,,,,,,,,,,
1853260542,,50.9176062,-1.3409316,,,,,,,,,,,,,,,,,,,,
1853260545,,50.9192222,-1.3353322,,,,,,,,,,,,,,,,,,,,
1853260551,,50.9184331,-1.3364028,,,,,,,,,,,,,,,,,,,,
1853260552,,50.9150569,-1.3473577,,,,yes,yes,,,,,,,,,,,,,,,
1853260553,,50.9216862,-1.3414278,,,,,,,,,,,,,,,,,,,,
1853260563,,50.9228841,-1.3427263,,,,,,,,,,,,,,,,,,,,
1853260566,,50.9176544,-1.3435226,,,,,,,,,,,,,,,,,,,,
1853260568,,50.9216347,-1.3415240,,,,,,,,,,,,,,,,,,,,
1853260575,,50.9197042,-1.3354298,,,,,,,,,,,,,,,,,,,,
1853260578,,50.9178937,-1.3417714,,,,,,,,,,,,,,,,,,,,
1853260581,,50.9178201,-1.3372181,,,,,,,,,,,,,,,,,,,,
1853260584,,50.9153315,-1.3466313,,,,yes,yes,,,,,,,,,,,,,,,
1854603235,,50.9146503,-1.3455488,,,,no,no,no,,,,,,,,,,,,,,
1854603239,,50.9146453,-1.3377998,,,,no,no,no,,,,,,,,,,,,,,
1854603241,,50.9145581,-1.3450782,,,,yes,,,,,,,,,,,,,,,,
1854603242,,50.9146792,-1.3351635,,,,yes,yes,,,,,,,,,,,,,,,
1854603243,,50.9145399,-1.3387325,,,,yes,yes,,,,,,,,,,,,,,,
1854603244,,50.9147979,-1.3347346,,,,no,no,,,,,,,,,,,,,,,
1854742468,St Clements Church,50.9183247,-1.4393835,,,,,,,,,,,,,,,,,,,,
1854742469,Grange Road,50.9254186,-1.4394237,,,,no,no,,,,,,no,,,,,,,,,
1854754015,Irving Road,50.9266047,-1.4452509,,,,yes,yes,,,,,,yes,,,,,,,,,
1854776204,Pickles Copse,50.9265923,-1.4523751,,,,,,,,,,,,,,,,,,,,
1854776213,Severn Road,50.9222869,-1.4560457,,,,,,,,,,,,,,,,,,,,
1854776218,Oakley Road,50.9246759,-1.4539308,,,,,,,,,,,,,,,,,,,,
1857436638,,50.9209414,-1.3396408,,,,,,,,,,,,,,,,,,,,
1859066144,Butts Road,50.8952108,-1.3532791,,,,,,,,,,,,,,,,,,,,
1859066150,Butts Square,50.9023901,-1.3409970,,,,,,,,,,,,,,,,,,,,
1859066155,Portsmouth Road,50.8947608,-1.3529918,,,,,,,,,,,,,,,,,,,,
1859066161,Portsmouth Road,50.8948724,-1.3529757,,,,,,,,,,,,,,,,,,,,
1859066165,Sullivan Road,50.9008601,-1.3393194,,,,,,,,,,,,,,,,,,,,
1859066166,Montague Close,50.9000380,-1.3358729,,,,,,,,,,,,,,,,,,,,
1859066176,Botley Road,50.8942397,-1.3492984,,,,,,,,,,,,,,,,,,,,
1859066181,,50.8973399,-1.3364931,,,,,,,,,,,,,,,,,,,,
1859066185,Butts Road,50.8960625,-1.3523348,,,,,,,,,,,,,,,,,,,,
1859066190,Gainsborough Close,50.8949876,-1.3450015,,,,,,,,,,,,,,,,,,,,
1859066194,The Target,50.9038497,-1.3367541,,,,,,,,,,,,,,,,,,,,
1859066199,Gainsborough Close,50.8945443,-1.3470373,,,,,,,,,,,,,,,,,,,,
1859066203,Sullivan Road,50.9011611,-1.3392979,,,,,,,,,,,,,,,,,,,,
1859066208,The Bullseye,50.8987268,-1.3498040,,,,,,,,,,,,,,,,,,,,
1859066212,Botley Road,50.8937964,-1.3471634,,,,,,,,,,,,,,,,,,,,
1859066215,Heathfield First School,50.8961040,-1.3409528,,,,,,,,,,,,,,,,,,,,
1859066221,,50.8981277,-1.3336803,,,,,,,,,,,,,,,,,,,,
1859066225,Landseer Road,50.9009215,-1.3453096,,,,,,,,,,,,,,,,,,,,
1859066230,,50.8971581,-1.3373737,,,,,,,,,,,,,,,,,,,,
1859066235,Heathfield First School,50.8961742,-1.3410199,,,,,,,,,,,,,,,,,,,,
1859066239,Butts Square,50.9027324,-1.3403302,,,,,,,,,,,,,,,,,,,,
1859066243,Montague Close,50.8998900,-1.3356771,,,,,,,,,,,,,,,,,,,,
1859066248,,50.9032825,-1.3363191,,,,,,,,,,,,,,,,,,,,
1859066253,Bisley Court,50.8975826,-1.3501271,,,,,,,,,,,,,,,,,,,,
1859066258,,50.8978619,-1.3349164,,,,,,,,,,,,,,,,,,,,
1859074201,Alder Road,50.9339480,-1.4446500,,,,no,no,,,,,,no,,,,,,,,,
1888076954,,50.9145272,-1.3503499,,,,yes,yes,,,,,,,,,,,,,,,
1918384095,Civic Centre,50.9070441,-1.4061535,AN,,,yes,yes,no,,,,,,,,,,,,,,
1918384097,,50.9068265,-1.4062064,AI,,,,,,,,,,,,,,,,,,,
1918391933,Bargate Street,50.9027189,-1.4049478,BM,,,,,,,,,,,,,,,,,,,
1918391936,Castle Way,50.9023186,-1.4055814,BJ,,,,,,,,,,,,,,,,,,,
1918391958,West Quay,50.9039705,-1.4058517,BQ,,,,,,,,,,,,,,,,,,,
1918391960,West Quay,50.9033160,-1.4058665,BS,,,,,,,,,,,,,,,,,,,
1918391961,Briton Street,50.8979571,-1.4025177,TG,,,,,,,,,,,,,,,,,,,
1918391962,Briton Street,50.8980772,-1.4029683,TH,,,,,,,,,,,,,,,,,,,
1918397337,Orchard Lane,50.8992996,-1.4006014,QC,,,,,,,,,,,,,,,,,,,
1918397338,Vincent's Walk,50.9039978,-1.4027859,CM,,,,,,,,,,,,,,,,,,,
1918397339,Pound Tree Road,50.9048895,-1.4023939,CF,,,,,,,,,,,,,,,,,,,
1918397340,Pound Tree Road,50.9050398,-1.4018780,CC,,,,,,,,,,,,,,,,,,,
1918397341,Vincent's Walk,50.9035719,-1.4026394,CJ,,,,,,,,,,,,,,,,,,,
1918397342,Orchard Lane,50.8993916,-1.4004672,QD,,,,,,,,,,,,,,,,,,,
1918397343,Pound Tree Road,50.9050508,-1.4014676,CD,,,,,,,,,,,,,,,,,,,
1918397344,Pound Tree Road,50.9050370,-1.4023755,CB,,,,,,,,,,,,,,,,,,,
1918397345,Hanover Buildings,50.9031045,-1.4031736,CU,,,,,,,,,,,,,,,,,,,
1918397346,Threefield Lane,50.9000281,-1.3978240,QH,,,,,,,,,,,,,,,,,,,
1918397347,Vincent's Walk,50.9038927,-1.4025781,CI,,,,,,,,,,,,,,,,,,,
1918397348,Kingsland Market,50.9056666,-1.3978669,IF,,,,,,,,,,,,,,,,,,,
1918397349,Pound Tree Road,50.9048625,-1.4018454,CE,,,,,,,,,,,,,,,,,,,
1918397350,Vincent's Walk,50.9046671,-1.4025160,CG,,,,,,,,,,,,,,,,,,,
1918397351,Houndwell Park,50.9030056,-1.4020859,CN,,,,,,,,,,,,,,,,,,,
1918397352,Debenhams,50.9029354,-1.4002473,CP,,,,,,,,,,,,,,,,,,,
1918397353,Pound Tree Road,50.9050460,-1.4025951,CA,,,,,,,,,,,,,,,,,,,
1918397354,Vincent's Walk,50.9041925,-1.4025439,CH,,,,,,,,,,,,,,,,,,,
1918397355,Vincent's Walk,50.9038430,-1.4028074,CL,,,,,,,,,,,,,,,,,,,
1918397356,Vincent's Walk,50.9045524,-1.4032862,CO,,,,,,,,,,,,,,,,,,,
1918402419,Above Bar Street,50.9057914,-1.4045347,AC,,,,,,,,,,,,,,,,,,,
1918402432,Above Bar Street,50.9061830,-1.4045723,AE,,,,,,,,,,,,,,,,,,,
1918402435,Solent University,50.9073475,-1.3989826,IA,,,,,,yes,,,,,,,,,,,,,
1918402452,Above Bar Street,50.9064330,-1.4045987,AF,,,,,,yes,,,,,,,,,,,,,
1955028070,Deacon Road,50.9102686,-1.3548483,,,,,,,,,,,,,,,,,,,,
1955028091,Luton Road,50.9050832,-1.3493715,,,,,,,,,,,,,,,,,,,,
1955028100,Kenson Gardens,50.9018626,-1.3601755,,,,,,,,,,,,,,,,,,,,
1955028106,Middle Road,50.8981106,-1.3614093,,,,,,,,,,,,,,,,,,,,
1955028112,Bursledon Road,50.9119750,-1.3541510,,,,,,,,,,,,,,,,,,,,
1955028117,Sholing First School,50.9055295,-1.3583140,,,,,,,,,,,,,,,,,,,,
1955028122,Furze Road,50.9074476,-1.3569139,,,,,,,,,,,,,,,,,,,,
1959123120,Woolston Link Road,50.8981342,-1.3771429,,,,,,,,,,,,,,,,,,,,
1965644950,Church Road,50.8931756,-1.3784049,,,,,,,,,,,,,,,,,,,,
1965644951,Terminus Terrace,50.9008299,-1.3960910,,,,,,,,,,,,,,,,,,,,
1965644952,The Ship Inn,50.8937941,-1.3800649,,,,,,,,,,,,,,,,,,,,
1965644956,Andromeda Road,50.9403994,-1.4526350,,,,,,,,,,,,,,,,,,,,
1965644960,Corbiere Close,50.9354164,-1.4589810,,,,yes,yes,,,,,,yes,,,,,,,,,
1965644964,Baronsmead,50.9362836,-1.4551775,,,,no,no,,,,,,no,,,,,,,,,
1965644999,Boat Yard,50.8950442,-1.3818109,,,,,,,,,,,,,,,,,,,,
1965645003,Baronsmead,50.9363327,-1.4546303,,,,no,no,,,,,,no,,,,,,,,,
1965645005,Boniface Crescent,50.9348755,-1.4612153,,,,yes,yes,,,,,,yes,,,,,,,,,
1965645008,Shipyard,50.8962438,-1.3805021,,,,,,,,,,,,,,,,,,,,
1965645011,Boniface Crescent,50.9345240,-1.4621004,,,,no,no,,,,,,no,,,,,,,,,
1965645016,Church Road,50.8929397,-1.3775490,,,,,,,,,,,,,,,,,,,,
1965645024,Corbiere Close,50.9356311,-1.4577150,,,,no,no,,,,,,no,,,,,,,,,
1965645031,Victoria Road,50.8942305,-1.3815053,,,,,,,,,,,,,,,,,,,,
1965645056,Central Bridge,50.8989795,-1.3938015,,,,,,,,,,,,,,,,,,,,
1965645057,Andromeda Road,50.9401628,-1.4526860,,,,,,,,,,,,,,,,,,,,
1965696548,Knighton Road,50.9017770,-1.3663297,,,,,,,,,,,,,,,,,,,,
1965696549,Knighton Road,50.9042908,-1.3655787,,,,,,,,,,,,,,,,,,,,
1965696550,Freemantle Common,50.9118408,-1.3637600,,,,,,,,,,,,,,,,,,,,
1965696551,The Merry Oak,50.9084989,-1.3601499,,,,,,,,,,,,,,,,,,,,
1965696552,The Merry Oak,50.9094154,-1.3604771,,,,,,,,,,,,,,,,,,,,
1965696553,Knighton Road,50.9046020,-1.3651172,,,,,,,,,,,,,,,,,,,,
1965696554,Heath Road,50.9066486,-1.3603748,,,,,,,,,,,,,,,,,,,,
1965696555,Wodehouse Road,50.9023185,-1.3682352,,,,,,,,,,,,,,,,,,,,
1965696556,The Drummond,50.8999299,-1.3765378,,,,,,,,,,,,,,,,,,,,
1965696559,Heath Road,50.9064186,-1.3603965,,,,,,,,,,,,,,,,,,,,
1965696560,Spakes Corner,50.9047745,-1.3620944,,,,,,,,,,,,,,,,,,,,
1965696561,Peartree Avenue,50.9121654,-1.3638995,,,,,,,,,,,,,,,,,,,,
1965696562,Spakes Corner,50.9046612,-1.3627462,,,,,,,,,,,,,,,,,,,,
1965696563,,50.9202551,-1.3568573,,,,,,,,,,,,,,,,,,,,
1965696564,,50.9201627,-1.3567444,,,,,,,,,,,,,,,,,,,,
1965696565,,50.9179937,-1.3589293,,,,,,,,,,,,,,,,,,,,
1965696566,Bishops Road,50.9021391,-1.3691271,,,,,,,,,,,,,,,,,,,,
1965696567,Wodehouse Road,50.9017543,-1.3670591,,,,,,,,,,,,,,,,,,,,
1965696568,Cheddar Close,50.8997235,-1.3727961,,,,,,,,,,,,,,,,,,,,
1965696570,,50.9174591,-1.3590465,,,,,,,,,,,,,,,,,,,,
1967315633,Hatley Road,50.9215243,-1.3535030,,,,yes,,,,,,,,,,,,,,,,
1967315634,Ailsa Lane,50.9019977,-1.3763647,,,,,,,,,,,,,,,,,,,,
1967315636,Freemantle Common,50.9114000,-1.3663600,,,,,,,,,,,,,,,,,,,,
1967315637,Leslie Loader House,50.9071362,-1.3724018,,,,,,,,,,,,,,,,,,,,
1967315638,,50.9220315,-1.3486689,,,,,,,,,,,,,,,,,,,,
1967315639,Ridgeway House School,50.9091439,-1.3696940,,,,,,,,,,,,,,,,,,,,
1967315640,Osterly Road,50.9059609,-1.3735752,,,,,,,,,,,,,,,,,,,,
1967315641,Freemantle Common,50.9123352,-1.3654588,,,,,,,,,,,,,,,,,,,,
1967315642,,50.9219267,-1.3485133,,,,,,,,,,,,,,,,,,,,
1967349931,Millers Pond,50.8974524,-1.3623208,,,,,,,,,,,,,,,,,,,,
1967349934,Sholing Station,50.8971090,-1.3646545,,,,,,,,,,,,,,,,,,,,
1967349935,Millers Pond,50.8974802,-1.3608776,,,,,,,,,,,,,,,,,,,,
1967349955,St Monica School,50.8990611,-1.3567726,,,,,,,,,,,,,,,,,,,,
1967349962,St Monica School,50.8989664,-1.3567820,,,,,,,,,,,,,,,,,,,,
1967349969,Sholing Station,50.8971885,-1.3639301,,,,,,,,,,,,,,,,,,,,
1967349978,Woolston Library,50.8978367,-1.3748777,,,,,,,,,,,,,,,,,,,,
1974203117,Bassett Green Road,50.9426876,-1.3804456,,,,no,no,no,,,,,,,,,,,,,,
1974203177,Market Buildings,50.9406156,-1.3796868,,,,,,,,,,,,,,,,,,,,
1974203185,Bassett Green Road,50.9425592,-1.3803625,,,,yes,yes,no,,,,,,,,,,,,,,
1974250029,Sirdar Road,50.9325493,-1.3842470,,,,,,,,,,,,,,,,,,,,
1974250032,Langhorn Road,50.9358179,-1.3808321,,,,yes,,no,,,,,,,,,,,,,,
1974250037,Sirdar Road,50.9321757,-1.3843389,,,,,,,,,,,,,,,,,,,,
1974284492,Cedar Mount,50.9191308,-1.4003557,,,,,,,,,,,,,,,,,,,,
1974284496,Lodge Road,50.9188958,-1.4032284,,,,yes,,no,,,,,,,,,,,,,,
1974284500,Cedar Mount,50.9192347,-1.3992225,,,,,,,,,,,,,,,,,,,,
1974284504,Henstead Road,50.9118406,-1.4061656,,,,,,,,,,,,,,,,,,,,
1974284507,Carlton Road,50.9163154,-1.4063637,,,,,,,,,,,,,,,,,,,,
1974284510,Banister Road,50.9173348,-1.4067864,,,,,,,,,,,,,,,,,,,,
1974284516,Banister Road,50.9182479,-1.4048398,,,,,,,,,,,,,,,,,,,,
1974284520,St Annes Catholic School,50.9144772,-1.4062243,,,,,,,,,,,,,,,,,,,,
1974284524,St Annes Catholic School,50.9145645,-1.4063300,,,,,,,,,,,,,,,,,,,,
1974284528,Henstead Road,50.9122719,-1.4063316,,,,,,,,,,,,,,,,,,,,
2015103098,Brunswick Place,50.9107726,-1.4023905,,,,,,,,,,,,,,,,,,,,
2015103103,BBC Centre,50.9081833,-1.4082507,AL,,,,,,,,,,,,,,,,,,,
2015139218,Queensway,50.8982947,-1.4014061,,,,,,,,,,,,,,,,,,,,
2015139219,City College,50.9023491,-1.3939309,,,,,,,,,,,,,,,,,,,,
2015139220,Anglesea Terrace,50.9011517,-1.3909830,,,,no,no,no,,,no,no,,,,,,,,,,
2015139221,Anglesea Terrace,50.9012363,-1.3911118,,,,no,no,no,,,no,no,,,,,,,,,,
2015139222,Central Bridge,50.8996242,-1.3913797,,,,,,,,,,,,,,,,,,,,
2015139223,City College,50.9021597,-1.3956046,,,,,,,,,,,,,,,,,,,,
2015139224,Debenhams,50.9021007,-1.4010252,,,,,,,,,,,,,,,,,,,,
2015147410,The Swan,50.8956171,-1.3633137,,,,,,,,,,,,,,,,,,,,
2015147412,The Gardeners Arms,50.8906261,-1.3533735,,,,,,,,,,,,,,,,,,,,
2015147413,The Swan,50.8956643,-1.3629919,,,,,,,,,,,,,,,,,,,,
2015147414,Weston Junior School,50.8935478,-1.3596326,,,,,,,,,,,,,,,,,,,,
2015147415,Weston Infant School,50.8924838,-1.3559752,,,,,,,,,,,,,,,,,,,,
2015147416,The Gardeners Arms,50.8908291,-1.3536363,,,,,,,,,,,,,,,,,,,,
2015147417,Weston Junior School,50.8937972,-1.3593446,,,,,,,,,,,,,,,,,,,,
2015147418,Wright's Hill,50.8942636,-1.3592904,,,,,,,,,,,,,,,,,,,,
2015147419,Weston Infant School,50.8925955,-1.3559752,,,,,,,,,,,,,,,,,,,,
2015147421,Wright's Hill,50.8942533,-1.3596493,,,,,,,,,,,,,,,,,,,,
2015216128,Midanbury Crescent,50.9244458,-1.3661943,,,,,,,,,,,,,,,,,,,,
2015216131,Glenfield Avenue,50.9207684,-1.3645833,,,,,,,,,,,,,,,,,,,,
2015216134,Benhams Road,50.9291353,-1.3574825,,,,,,,,,,,,,,,,,,,,
2015216137,Cornwall Road,50.9280464,-1.3602667,,,,,,,,,,,,,,,,,,,,
2015216140,Cornwall Road,50.9276374,-1.3584428,,,,,,,,,,,,,,,,,,,,
2015216146,Rowan Court,50.9224744,-1.3729267,,,,,,,,,,,,,,,,,,,,
2015216148,Dalmally Gardens,50.9222952,-1.3684367,,,,,,,,,,,,,,,,,,,,
2015216151,Witts Hill,50.9236982,-1.3608640,,,,,,,,,,,,,,,,,,,,
2015216153,Huntly Way,50.9168539,-1.3660715,,,,,,,,,,,,,,,,,,,,
2015216154,Glenfield Avenue,50.9206718,-1.3646226,,,,,,,,,,,,,,,,,,,,
2015216155,Wakefield Court,50.9252149,-1.3601511,,,,,,,,,,,,,,,,,,,,
2015235616,Kathleen Road,50.9000728,-1.3528958,,,,,,,,,,,,,,,,,,,,
2015265510,Howard Road,50.9146100,-1.4224758,,,,,,,,,,,,,,,,,,,,
2015265511,Carlton Crescent,50.9128493,-1.4035705,,,,,,,,,,,,,,,,,,,,
2015265512,Landguard Road,50.9124134,-1.4176962,,,,,,,,,,,,,,,,,,,,
2015265514,Waterhouse Way,50.9183083,-1.4378557,,,,,,,,,,,,,,,,,,,,
2015265515,Landguard Road,50.9125724,-1.4181951,,,,,,,,,,,,,,,,,,,,
2015265516,The King George,50.9214330,-1.4449523,,,,,,,,,,,,,,,,,,,,
2015265517,Cawte Road,50.9137866,-1.4250455,,,,,,,,,,,,,,,,,,,,
2015265519,Springhill School,50.9138203,-1.4143488,,,,,,,,,,,,,,,,,,,,
2015265520,Salcombe Road,50.9167154,-1.4326361,,,,,,,,,,,,,,,,,,,,
2015265521,Wolseley Road,50.9149635,-1.4320192,,,,,,,,,,,,,,,,,,,,
2015265523,Dorrick Court,50.9165599,-1.4076699,,,,yes,,no,,,,,,,,,,,,,,
2015265524,Westrow Road,50.9157483,-1.4114411,,,,no,,no,,,,,,,,,,,,,,
2015265525,Tesco,50.9232516,-1.4463916,,,,,,,,,,,,,,,,,,,,
2015265526,Archers Road,50.9140706,-1.4155022,,,,,,,,,,,,,,,,,,,,
2015265528,Springhill School,50.9137325,-1.4144293,,,,,,,,,,,,,,,,,,,,
2015265529,King George's Avenue,50.9199079,-1.4457999,,,,,,,,,,,,,,,,,,,,
2015265531,Richmond Road,50.9133772,-1.4317456,,,,,,,,,,,,,,,,,,,,
2015265532,Heysham Road,50.9184200,-1.4333121,,,,,,,,,,,,,,,,,,,,
2015265534,Heysham Road,50.9183997,-1.4334998,,,,,,,,,,,,,,,,,,,,
2015265535,Handel Terrace,50.9112599,-1.4112265,,,,,,,,,,,,,,,,,,,,
2015265536,Springhill School,50.9128531,-1.4155183,,,,,,,,,,,,,,,,,,,,
2015265538,Pitt Road,50.9138564,-1.4256173,,,,,,,,,,,,,,,,,,,,
2015265539,Stafford Road,50.9133316,-1.4200162,,,,,,,,,,,,,,,,,,,,
2015265540,Stafford Road,50.9148333,-1.4214271,,,,no,,,,,,,,,,,,,,,,
2015265541,Wilton Avenue,50.9134178,-1.4115269,,,,,,,,,,,,,,,,,,,,
2015265542,Wilton Avenue,50.9133875,-1.4116342,,,,,,,,,,,,,,,,,,,,
2015265544,Nelson Road,50.9144629,-1.4322333,,,,,,,,,,,,,,,,,,,,
2015265545,Arthur Road,50.9139151,-1.4201825,,,,,,,,,,,,,,,,,,,,
2015265546,Carlton Crescent,50.9130201,-1.4037744,,,,,,,,,,,,,,,,,,,,
2015265549,Waterhouse Way,50.9181087,-1.4375227,,,,,,,,,,,,,,,,,,,,
2015265550,Roberts Road,50.9118417,-1.4157168,,,,,,,,,,,,,,,,,,,,
2015265552,Banister School,50.9164179,-1.4092309,,,,no,,,,,,,,,,,,,,,,
2015265553,King George's Avenue,50.9163013,-1.4472633,,,,,,,,,,,,,,,,,,,,
2015265554,Roberts Road,50.9111620,-1.4154861,,,,,,,,,,,,,,,,,,,,
2015265555,Richmond Road,50.9132793,-1.4293209,,,,,,,,,,,,,,,,,,,,
2015265557,English Road,50.9182863,-1.4350178,,,,,,,,,,,,,,,,,,,,
2015265558,Stanton Road,50.9172700,-1.4476023,,,,,,,,,,,,,,,,,,,,
2015265559,Adelaide Health Centre,50.9249105,-1.4473627,,,,,,,,,,,,,,,,,,,,
2015265560,Foundry Lane,50.9159918,-1.4325020,,,,,,,,,,,,,,,,,,,,
2015265561,King George's Avenue,50.9201885,-1.4458482,,,,,,,,,,,,,,,,,,,,
2015265562,The Dell,50.9150549,-1.4141450,,,,yes,,no,,,,,,,,,,,,,,
2015265564,English Road,50.9182474,-1.4345459,,,,,,,,,,,,,,,,,,,,
2015265565,Stanton Road,50.9173209,-1.4473770,,,,,,,,,,,,,,,,,,,,
2015288081,Pentire Avenue,50.9278398,-1.4213668,,,,,,,,,,,,,,,,,,,,
2015288082,Shirley Avene,50.9237653,-1.4269190,,,,,,,,,,,,,,,,,,,,
2015288083,St John's Church,50.9206486,-1.4211576,,,,yes,,no,,,,,,,,,,,,,,
2015288087,St James Road,50.9240755,-1.4258737,,X11,,,,,,,,,,,,,,,,,,
2015288088,Upper Shirley Avenue,50.9253882,-1.4237379,,,,,,,,,,,,,,,,,,,,
2015288089,Shirley Post Office,50.9214988,-1.4301626,,,,no,,no,,,,,,,,,,,,,,
2015288091,Taunton's College,50.9273769,-1.4178081,,,,no,no,no,,,,,,no,,,,,,,,
2015288092,Bridlington Avenue,50.9230174,-1.4239752,,,,no,,,,,,,,,,,,,,,,
2015288104,Greville Road,50.9188902,-1.4175262,,,,,,,,,,,,,,,,,,,,
2015288105,Shirley Avene,50.9239986,-1.4267849,,X11,,no,,no,,,,,,,,,,,,,,
2015288107,St John's Church,50.9203093,-1.4209252,,,,no,,,,,,,,,,,,,,,,
2015288111,Pentire Avenue,50.9280222,-1.4218067,,,,,,,,,,,,,,,,,,,,
